1204,45.44897,-73.69356,2021-06-24,maisonenrange,112.97,7,3,1,1,1998,183.1,2,1,600100
1205,45.54078,-73.67159,2021-06-24,condo,104.11,6,2,1,0,1984,0,6,0,371700
1206,45.53085,-73.59471,2021-06-24,condo,64.1,3,1,1,0,2011,18.1,1,0,459000
1207,45.47746,-73.56005,2021-06-24,maison,176.52,10,4,2,1,1989,185.8,2,0,946000
1208,45.47285,-73.82973,2021-06-24,maisonenrange,960.88,7,4,1,1,1980,0,2,1,363100
1209,45.52991,-73.55959,2021-06-24,condo,69.68,3,1,1,0,2007,0,3,0,282500
1210,45.55078,-73.54591,2021-06-24,loft,47.29,3,1,1,0,2004,0,3,0,278700
1211,45.56468,-73.54004,2021-06-24,condo,102.4,7,3,1,0,2000,0,3,1,435100
1212,45.46707,-73.53957,2021-06-24,condo,138.52,7,2,2,0,1984,0,1,1,980500
1213,45.46525,-73.5413,2021-06-25,condo,95.23,4,2,1,0,1988,0,2,1,524800
1214,45.56275,-73.57729,2021-06-25,condo,69.68,4,2,1,0,1999,0,1,0,312300
1215,45.48098,-73.56805,2021-06-25,condo,80.83,5,2,1,0,2011,20.9,4,0,399600
1216,45.61765,-73.5438,2021-06-25,maisonenrange,125.51,8,3,1,1,1999,182.2,3,1,547500
1217,45.46244,-73.54009,2021-06-25,condo,136.1,6,2,2,0,0,0,16,1,582300
1218,45.55297,-73.64352,2021-06-25,condo,90.21,5,2,1,1,2009,0,4,0,405600
1219,45.5228,-73.55314,2021-06-25,condo,94.95,5,1,1,0,2007,0,2,1,525200
1220,45.50837,-73.55272,2021-06-25,condo,90.58,3,1,1,0,2009,0,9,0,798500
1221,45.44349,-73.69215,2021-06-25,maisonenrange,111.48,6,3,1,1,1992,176.5,2,1,484200
1222,45.47051,-73.59803,2021-06-25,condo,73.86,4,2,1,0,2008,0,3,0,305600
1223,45.44278,-73.86918,2021-06-25,maison,288,14,5,3,1,1981,968,2,1,1040200
1224,45.60116,-73.57635,2021-06-25,condo,96.53,6,2,1,0,1987,0,6,1,400900
1225,45.56934,-73.55597,2021-06-25,condo,81.01,5,2,1,1,2011,0,1,1,574300
1226,45.58371,-73.53059,2021-06-25,maisonenrange,181.16,10,3,2,1,2008,41.8,3,0,718000
1227,45.65001,-73.50112,2021-06-25,maisonenrange,934.05,5,2,1,1,1970,194,2,0,300200
1228,45.43007,-73.61138,2021-06-25,condo,85.6,5,2,1,0,2004,0,3,1,413300
